                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     452                                     1790                  1.5000000000000000E+001                  6.0000000000000001E-003                  6.6225868577587666E+004                  1.4246780627991191E+003                  3.2919680565128408E+004                  1.9468060694952492E+004                  4.2894665141548787E+000                 -5.5636153674822317E+000                  7.4133859191174112E-001                  1.3511837346192154E-007                  2.5250337680589385E-001                  2.1040525714424242E-005                  1.5615534668879444E-003                  2.7266282954501592E-003                  6.2550732716250225E-004                  1.5000000000000002E+001                  0.0000000000000000E+000                  1.1126158153891604E+001                  2.2398154249141471E-004                  3.7826537684658410E+000                  9.3504407151620249E-003                  1.2172449920053861E-002                  4.1711097325747029E-002                  9.3826099074376095E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2957064246590984E+004                  6.3450851251833374E+004                  7.7049276941534663E+006                  1.9410905020447353E+004                  1.9410905020447342E+004                  3.7771614694158495E-028                  1.3703437279579714E+003                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.0899294702240806E+012                               "r21.12.1"                               "gfortran"                                 "10.2.0"                   "x86_64-macos-22.10.1"                                 "CRMATH"                               "20230310"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                   radius                              temperature                                 pressure                                       mu                                    grada                                       cp                                   gamma1                                   chiRho                                     chiT                                   csound                                  eps_nuc                                       pp                                      cno                                 tri_alfa                                  opacity                               luminosity                           lum_conv_div_L                                    gradT                                 brunt_N2                  brunt_N2_structure_term                brunt_N2_composition_term                                   lamb_S 
                                       1                  1.5000000000000002E+001                  6.3240328184302608E-001                  4.5184624151908483E+000                 -8.8237173492873229E+000                  3.9820949939876678E+000                  7.4199999999999999E-001                  2.5200000000000000E-001                  6.0000000000000053E-003                  4.2894665141548787E+000                  3.2996085113017776E+004                  9.5961050583760352E+003                  6.2296204260049581E-001                  2.5278183952757793E-001                  2.2118714682176428E+009                  1.3737288582988285E+000                  6.8620963211363639E-001                  1.9798378982900093E+000                  2.9638531542610978E+006                  2.4726056324561710E-028                  2.4726056324561705E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8707079425983004E+000                  1.9468060694952492E+004                  0.0000000000000000E+000                  1.4918416312414209E-001                  2.3356896714641873E-005                  2.3356896714641873E-005                  0.0000000000000000E+000                  1.4045797249801999E-005 
                                       2                  1.4999999999992500E+001                  6.3239035767782059E-001                  4.5207928579149241E+000                 -8.8080912300934511E+000                  3.9974525295369450E+000                  7.4199999999999999E-001                  2.5200000000000000E-001                  6.0000000000000053E-003                  4.2893388658625229E+000                  3.3173619416217080E+004                  9.9415140251298744E+003                  6.2281030121044578E-001                  2.5183316833546854E-001                  2.1825845552844386E+009                  1.3699314418339994E+000                  6.9035926326856978E-001                  1.9697703304772101E+000                  2.9588387418149463E+006                  2.5631945501792410E-028                  2.5631945501792410E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9096171807781555E+000                  1.9468060694951742E+004                  0.0000000000000000E+000                  1.5144836545643797E-001                  2.2654287493152870E-005                  2.2654287493152870E-005                  0.0000000000000000E+000                  1.4035966519647227E-005 
                                       3                  1.4999999999982611E+001                  6.3237391467990300E-001                  4.5227804956769635E+000                 -8.7954034222175572E+000                  4.0101398825943493E+000                  7.4199999999999999E-001                  2.5200000000000006E-001                  6.0000000000000053E-003                  4.2891764685541975E+000                  3.3325793250517236E+004                  1.0236226394193098E+004                  6.2267127846261150E-001                  2.5095551117837933E-001                  2.1619990655581484E+009                  1.3665144987669382E+000                  6.9355683378546651E-001                  1.9623129697820552E+000                  2.9551448579199500E+006                  2.6391852302696911E-028                  2.6391852302696911E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9419903978161941E+000                  1.9468060694951735E+004                  0.0000000000000000E+000                  1.5731657152593057E-001                  2.0844793068609542E-005                  2.0844793068609542E-005                  0.0000000000000000E+000                  1.4011310911917058E-005 
                                       4                  1.4999999999977664E+001                  6.3236592922169499E-001                  4.5241031136883620E+000                 -8.7872470225744657E+000                  4.0183973750762769E+000                  7.4199999999999999E-001                  2.5200000000000006E-001                  6.0000000000000053E-003                  4.2890976033464288E+000                  3.3427439672039436E+004                  1.0432715757925012E+004                  6.2257385545285726E-001                  2.5034051104439881E-001                  2.1502207995700922E+009                  1.3641648657041929E+000                  6.9553257912575472E-001                  1.9578549685122542E+000                  2.9529468408130952E+006                  2.6892216107383075E-028                  2.6892216107383075E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9631672325126566E+000                  1.9468060694951735E+004                  0.0000000000000000E+000                  1.6017657145118658E-001                  1.9968612542519629E-005                  1.9968612542519629E-005                  0.0000000000000000E+000                  1.4000524209985532E-005 
                                       5                  1.4999999999972717E+001                  6.3235809190898362E-001                  4.5256298849252383E+000                 -8.7781011423726731E+000                  4.0277540670420011E+000                  7.4199999999999999E-001                  2.5200000000000000E-001                  6.0000000000000053E-003                  4.2890202026488371E+000                  3.3545161333060212E+004                  1.0659922984946534E+004                  6.2245640274227720E-001                  2.4960251314161225E-001                  2.1383726106008146E+009                  1.3613869131791709E+000                  6.9767158579646804E-001                  1.9531785621496818E+000                  2.9506547083574831E+006                  2.7464572045815734E-028                  2.7464572045815734E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9872477987691135E+000                  1.9468060694951731E+004                  0.0000000000000000E+000                  1.6298157705696914E-001                  1.9112032223154398E-005                  1.9112032223154398E-005                  0.0000000000000000E+000                  1.3990870305181146E-005 
                                       6                  1.4999999999966226E+001                  6.3234801917249728E-001                  4.5273595261774320E+000                 -8.7680707539639755E+000                  4.0381374343059502E+000                  7.4199999999999999E-001                  2.5200000000000000E-001                  6.0000000000000053E-003                  4.2889207271291410E+000                  3.3679026232471173E+004                  1.0917857819659283E+004                  6.2231673334522708E-001                  2.4873354159577449E-001                  2.1270345841736977E+009                  1.3581670349291757E+000                  6.9992236499742311E-001                  1.9484519490737839E+000                  2.9483611959956330E+006                  2.8106296769392807E-028                  2.8106296769392807E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0140604915393574E+000                  1.9468060694951728E+004                  0.0000000000000000E+000                  1.6658578211168137E-001                  1.8015582871648888E-005                  1.8015582871648888E-005                  0.0000000000000000E+000                  1.3979593615098990E-005 
                                       7                  1.4999999999959735E+001                  6.3233817573113738E-001                  4.5290846092396544E+000                 -8.7583921989381981E+000                  4.0482792444488638E+000                  7.4199999999999999E-001                  2.5200000000000000E-001                  6.0000000000000053E-003                  4.2888235182927472E+000                  3.3813070440457879E+004                  1.1175816040176989E+004                  6.2217028102568195E-001                  2.4783623130219867E-001                  2.1177237621171749E+009                  1.3548934821778833E+000                  7.0199889469991683E-001                  1.9442952721583762E+000                  2.9463768833617331E+006                  2.8739722859898672E-028                  2.8739722859898672E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0403344374706363E+000                  1.9468060694951721E+004                  0.0000000000000000E+000                  1.7010367620766917E-001                  1.6949719539737295E-005                  1.6949719539737295E-005                  0.0000000000000000E+000                  1.3969772575109851E-005 
                                       8                  1.4999999999953245E+001                  6.3232854858400467E-001                  4.5308044803970002E+000                 -8.7490450682931336E+000                  4.0581904824323072E+000                  7.4199999999999999E-001                  2.5200000000000000E-001                  6.0000000000000053E-003                  4.2887284475996443E+000                  3.3947240752752434E+004                  1.1433797134683875E+004                  6.2201697258152777E-001                  2.4691540824912106E-001                  2.1102456853703351E+009                  1.3515828060304325E+000                  7.0391415396264478E-001                  1.9406642392668756E+000                  2.9446867658566120E+006                  2.9365005768148360E-028                  2.9365005768148360E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0660852642767380E+000                  1.9468060694951717E+004                  0.0000000000000000E+000                  1.7353468426184471E-001                  1.5913971703541129E-005                  1.5913971703541129E-005                  0.0000000000000000E+000                  1.3961374130239642E-005 
                                       9                  1.4999999999946752E+001                  6.3231912580396088E-001                  4.5333729624706924E+000                 -8.7356049449975366E+000                  4.0726469562041636E+000                  7.4199999999999999E-001                  2.5200000000000000E-001                  6.0000000000000053E-003                  4.2886353971278686E+000                  3.4148604637936478E+004                  1.1820802362013763E+004                  6.2177401499378315E-001                  2.4550061590144567E-001                  2.1020859525452104E+009                  1.3465828487836027E+000                  7.0651067378365395E-001                  1.9361140840410984E+000                  2.9426762892082739E+006                  3.0288012312855375E-028                  3.0288012312855375E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1037647155492771E+000                  1.9468060694951713E+004                  0.0000000000000000E+000                  1.7687456814817198E-001                  1.4908895259049389E-005                  1.4908895259049389E-005                  0.0000000000000000E+000                  1.3954494992390230E-005 
                                      10                  1.4999999999933772E+001                  6.3230085277807824E-001                  4.5359266487559138E+000                 -8.7228109960120843E+000                  4.0866399929430512E+000                  7.4199999999999999E-001                  2.5200000000000000E-001                  6.0000000000000053E-003                  4.2884549557447480E+000                  3.4349992672778550E+004                  1.2207872728109325E+004                  6.2151516688829522E-001                  2.4405899427046773E-001                  2.0971604477934494E+009                  1.3415868450834498E+000                  7.0880627484915903E-001                  1.9325346094379261E+000                  2.9412699779839450E+006                  3.1193583042642016E-028                  3.1193583042642011E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1403527005981307E+000                  1.9468060694951699E+004                  0.0000000000000000E+000                  1.8331255701112734E-001                  1.2982134230834361E-005                  1.2982134230834361E-005                  0.0000000000000000E+000                  1.3944284750101071E-005 
                                      11                  1.4999999999927280E+001                  6.3229198066144066E-001                  4.5376201573166535E+000                 -8.7146163523573854E+000                  4.0957250575466402E+000                  7.4199999999999999E-001                  2.5200000000000000E-001                  6.0000000000000053E-003                  4.2883673486359397E+000                  3.4484200165607479E+004                  1.2465940726059627E+004                  6.2133361689408606E-001                  2.4309028569571395E-001                  2.0954664422726040E+009                  1.3382822935075058E+000                  7.1018444683421877E-001                  1.9306360850798363E+000                  2.9406583531178236E+006                  3.1787784260028128E-028                  3.1787784260028128E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1641590012387120E+000                  1.9468060694951695E+004                  0.0000000000000000E+000                  1.8641234226113770E-001                  1.2059496247414127E-005                  1.2059496247414127E-005                  0.0000000000000000E+000                  1.3940897903721843E-005 
                                      12                  1.4999999999920789E+001                  6.3228327385344485E-001                  4.5392458283480348E+000                 -8.7069523547478571E+000                  4.1043099419830495E+000                  7.4199999999999999E-001                  2.5200000000000000E-001                  6.0000000000000053E-003                  4.2882813755959885E+000                  3.4613524902041587E+004                  1.2714811966645386E+004                  6.2115167243099356E-001                  2.4215514514118441E-001                  2.0949105507371833E+009                  1.3351310957298435E+000                  7.1140757738631943E-001                  1.9291421240639219E+000                  2.9403098840086241E+006                  3.2353747010853128E-028                  3.2353747010853128E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1866876674473787E+000                  1.9468060694951691E+004                  0.0000000000000000E+000                  1.8942647994922962E-001                  1.1165388969227965E-005                  1.1165388969227965E-005                  0.0000000000000000E+000                  1.3938871218775975E-005 
                                      13                  1.4999999999914760E+001                  6.3227532992611768E-001                  4.5408041856167438E+000                 -8.6997824658426790E+000                  4.1124200951164109E+000                  7.4199999999999999E-001                  2.5200000000000000E-001                  6.0000000000000053E-003                  4.2882029369202295E+000                  3.4737949990937581E+004                  1.2954483289092044E+004                  6.2097001700830701E-001                  2.4125711272530576E-001                  2.0952919358755546E+009                  1.3321404018077192E+000                  7.1249349279961216E-001                  1.9279941642140330E+000                  2.9401959869037285E+006                  3.2892341166573494E-028                  3.2892341166573494E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2079958210535162E+000                  1.9468060694951688E+004                  0.0000000000000000E+000                  1.9215431051607029E-001                  1.0359287660451440E-005                  1.0359287660451440E-005                  0.0000000000000000E+000                  1.3938060868390236E-005 
                                      14                  1.4999999999908734E+001                  6.3226751564535710E-001                  4.5431286859980169E+000                 -8.6893954130178681E+000                  4.1243090793595627E+000                  7.4199999999999999E-001                  2.5200000000000000E-001                  6.0000000000000053E-003                  4.2881257797799970E+000                  3.4924378473507233E+004                  1.3314016148196617E+004                  6.2068583307368386E-001                  2.3992121117893894E-001                  2.0973706755099635E+009                  1.3277530151046999E+000                  7.1396423388761676E-001                  1.9267618623864364E+000                  2.9404303338674540E+006                  3.3688548213399769E-028                  3.3688548213399769E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2392639477948659E+000                  1.9468060694951680E+004                  0.0000000000000000E+000                  1.9481062331932231E-001                  9.5774331208231829E-006                  9.5774331208231829E-006                  0.0000000000000000E+000                  1.3938412001776733E-005 
                                      15                  1.4999999999896680E+001                  6.3225225522257522E-001                  4.5462001101665077E+000                 -8.6761793726266951E+000                  4.1396732411003221E+000                  7.4199999999999999E-001                  2.5200000000000000E-001                  6.0000000000000053E-003                  4.2879751044539756E+000                  3.5172246659934121E+004                  1.3793460676630042E+004                  6.2028681302090694E-001                  2.3817953369153044E-001                  2.1023601126117024E+009                  1.3221367082969882E+000                  7.1566524324199821E-001                  1.9258789870101425E+000                  2.9414704411560041E+006                  3.4729531534364034E-028                  3.4729531534364039E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2797362366758551E+000                  1.9468060694951673E+004                  0.0000000000000000E+000                  1.9992836238187378E-001                  8.0814627506557596E-006                  8.0814627506557596E-006                  0.0000000000000000E+000                  1.3942107835462756E-005 
                                      16                  1.4999999999884626E+001                  6.3223745065854042E-001                  4.5484816027578585E+000                 -8.6667070127462864E+000                  4.1508513637218476E+000                  7.4199999999999999E-001                  2.5200000000000000E-001                  6.0000000000000053E-003                  4.2878289351548791E+000                  3.5357504291455087E+004                  1.4153093107318287E+004                  6.1997352854217103E-001                  2.3691677223822971E-001                  2.1073697913925872E+009                  1.3181341512273583E+000                  7.1676800555490150E-001                  1.9256846314972109E+000                  2.9427881214006715E+006                  3.5495370424295197E-028                  3.5495370424295197E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3092210928449082E+000                  1.9468060694951666E+004                  0.0000000000000000E+000                  2.0481040737241474E-001                  6.6691664406998252E-006                  6.6691664406998252E-006                  0.0000000000000000E+000                  1.3949213215188394E-005 
