                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     520                                     1933                  4.0000000000000000E+001                  1.4000000000000000E-002                  2.0262746330743157E+004                  9.5157341177720741E+002                  4.4129496154176028E+004                  2.2843519620158800E+005                  8.1766749292994056E+000                 -6.6707070417579466E+000                  7.1726971816292562E-001                  6.2351326814032879E-007                  2.6834796637674035E-001                  6.8072471820564126E-005                  3.5064700108943386E-003                  6.4935770871594996E-003                  1.4595170967125085E-003                  4.0000000000000000E+001                  0.0000000000000000E+000                  2.8702503468418065E+001                  4.7036060600397065E-004                  1.0727874170458250E+001                  4.0293757732892350E-002                  9.5403204650344520E-002                  2.6091214304677846E-001                  5.8380683868500587E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6999185127493271E+004                  2.0172565755457003E+004                  1.7510436511149998E+006                  2.2630947366188146E+005                  2.2630947366188149E+005                  2.7043571065385996E-026                  1.6176187944025032E+004                  5.0000000000000000E+001                  1.0000000000000000E+003                  6.3944364360706030E+011                               "r21.12.1"                               "gfortran"                                 "10.2.0"                   "x86_64-macos-22.10.1"                                 "CRMATH"                               "20230310"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                   radius                              temperature                                 pressure                                       mu                                    grada                                       cp                                   gamma1                                   chiRho                                     chiT                                   csound                                  eps_nuc                                       pp                                      cno                                 tri_alfa                                  opacity                               luminosity                           lum_conv_div_L                                    gradT                                 brunt_N2                  brunt_N2_structure_term                brunt_N2_composition_term                                   lamb_S 
                                       1                  4.0000000000000000E+001                  9.1257673234697489E-001                  4.6451801217372308E+000                 -9.0883523970199160E+000                  4.1607635474920608E+000                  7.1799999999999997E-001                  2.6800000000000002E-001                  1.4000000000000012E-002                  8.1766749292994056E+000                  4.4175362474878195E+004                  1.4479832814719124E+004                  6.1452206619441541E-001                  2.5264045025810783E-001                  1.4167880137479649E+010                  1.3840469751585762E+000                  3.3629569074177390E-001                  2.9964332008488568E+000                  4.9560238481527036E+006                  1.2587864773537012E-028                  1.2587864773537012E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1371520672236568E+000                  2.2843519620158800E+005                  0.0000000000000000E+000                  1.8741510891528845E-001                  8.8131674552156249E-006                  8.8131674552156249E-006                  0.0000000000000000E+000                  1.2321104744961478E-005 
                                       2                  3.9999999999979998E+001                  9.1256758110013281E-001                  4.6466523095341810E+000                 -9.0782732284680598E+000                  4.1685726826591454E+000                  7.1799999999999997E-001                  2.6800000000000002E-001                  1.4000000000000012E-002                  8.1765026361080526E+000                  4.4325363879485070E+004                  1.4742552487499044E+004                  6.1449920764462262E-001                  2.5272987067467423E-001                  1.3878519975310097E+010                  1.3848048239625190E+000                  3.3922925264161313E-001                  2.9875173272579398E+000                  4.9444414603059720E+006                  1.2883430495291272E-028                  1.2883430495291272E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1434323185682800E+000                  2.2843519620157807E+005                  0.0000000000000000E+000                  1.8799037980556041E-001                  8.7227360862654561E-006                  8.7227360862654561E-006                  0.0000000000000000E+000                  1.2312571307710040E-005 
                                       3                  3.9999999999934502E+001                  9.1254723944109861E-001                  4.6486761926545581E+000                 -9.0648231028013253E+000                  4.1791957756044162E+000                  7.1799999999999997E-001                  2.6800000000000002E-001                  1.4000000000000012E-002                  8.1761196707687702E+000                  4.4532409362919578E+004                  1.5107610366351460E+004                  6.1446830588345158E-001                  2.5285077097299891E-001                  1.3511114606621727E+010                  1.3858148569718358E+000                  3.4307138812604043E-001                  2.9758303589201804E+000                  4.9301717142189769E+006                  1.3288685561675609E-028                  1.3288685561675609E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1515921859002745E+000                  2.2843519620157784E+005                  0.0000000000000000E+000                  1.9052646697646028E-001                  8.3251941345682037E-006                  8.3251941345682037E-006                  0.0000000000000000E+000                  1.2275405606040247E-005 
                                       4                  3.9999999999889006E+001                  9.1252751537981180E-001                  4.6510274308286359E+000                 -9.0497959392889200E+000                  4.1913644894912778E+000                  7.1799999999999997E-001                  2.6800000000000002E-001                  1.4000000000000012E-002                  8.1757483498559154E+000                  4.4774158345527154E+004                  1.5536904256876282E+004                  6.1443319599497248E-001                  2.5298751069377207E-001                  1.3125958448589830E+010                  1.3869385088579602E+000                  3.4724819673016927E-001                  2.9631109832891762E+000                  4.9159654021723913E+006                  1.3756552854447082E-028                  1.3756552854447084E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1603429841124544E+000                  2.2843519620157761E+005                  0.0000000000000000E+000                  1.9290553629661175E-001                  7.9564685251230595E-006                  7.9564685251230595E-006                  0.0000000000000000E+000                  1.2243202064685860E-005 
                                       5                  3.9999999999827516E+001                  9.1250176095361624E-001                  4.6530243477506383E+000                 -9.0374169889276317E+000                  4.2015907311685314E+000                  7.1799999999999997E-001                  2.6800000000000002E-001                  1.4000000000000012E-002                  8.1752635279826755E+000                  4.4980507150364348E+004                  1.5907089740424813E+004                  6.1440425007986299E-001                  2.5310109683934900E-001                  1.2826081106700151E+010                  1.3878571457797748E+000                  3.5061250018885282E-001                  2.9528583275987659E+000                  4.9054205144612892E+006                  1.4154317504865222E-028                  1.4154317504865222E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1672996965080302E+000                  2.2843519620157726E+005                  0.0000000000000000E+000                  1.9589868176260794E-001                  7.4983499990913835E-006                  7.4983499990913835E-006                  0.0000000000000000E+000                  1.2206145914815649E-005 
                                       6                  3.9999999999796771E+001                  9.1248924395109243E-001                  4.6543436605193698E+000                 -9.0294680280389947E+000                  4.2082776190202260E+000                  7.1799999999999997E-001                  2.6800000000000002E-001                  1.4000000000000012E-002                  8.1750279083194215E+000                  4.5117358040165564E+004                  1.6153908515863417E+004                  6.1438550900198108E-001                  2.5317430096978039E-001                  1.2642518522464279E+010                  1.3884427751467161E+000                  3.5272256992181289E-001                  2.9464225439109879E+000                  4.8993313893786445E+006                  1.4415779449120033E-028                  1.4415779449120033E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1715911236992997E+000                  2.2843519620157708E+005                  0.0000000000000000E+000                  1.9730222004142256E-001                  7.2857091695675367E-006                  7.2857091695675367E-006                  0.0000000000000000E+000                  1.2190186885559838E-005 
                                       7                  3.9999999999766025E+001                  9.1247695291225550E-001                  4.6559066058969822E+000                 -9.0202569496235068E+000                  4.2161369901777421E+000                  7.1799999999999997E-001                  2.6800000000000002E-001                  1.4000000000000012E-002                  8.1747965487975520E+000                  4.5280019571552002E+004                  1.6448904917354928E+004                  6.1436374002068217E-001                  2.5325925730559906E-001                  1.2437976775363028E+010                  1.3891162597699367E+000                  3.5512098382957374E-001                  2.9391028480341879E+000                  4.8928991828492982E+006                  1.4724802649429194E-028                  1.4724802649429194E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1763915283032946E+000                  2.2843519620157694E+005                  0.0000000000000000E+000                  1.9863377298033230E-001                  7.0851664754634990E-006                  7.0851664754634990E-006                  0.0000000000000000E+000                  1.2176269090111796E-005 
                                       8                  3.9999999999723286E+001                  9.1246022380623348E-001                  4.6577036515283963E+000                 -9.0098943324774634E+000                  4.2251051121958882E+000                  7.1799999999999997E-001                  2.6800000000000002E-001                  1.4000000000000012E-002                  8.1744816601449184E+000                  4.5467769695461167E+004                  1.6792103878567192E+004                  6.1433933895856208E-001                  2.5335489418167367E-001                  1.2217303138841057E+010                  1.3898665044409995E+000                  3.5776655673450675E-001                  2.9310246959844051E+000                  4.8863690731839119E+006                  1.5080384438534438E-028                  1.5080384438534438E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1815848167464540E+000                  2.2843519620157671E+005                  0.0000000000000000E+000                  2.0038832218512814E-001                  6.8227425041953351E-006                  6.8227425041953351E-006                  0.0000000000000000E+000                  1.2159315699974653E-005 
                                       9                  3.9999999999680554E+001                  9.1244388727998771E-001                  4.6594791169902079E+000                 -8.9998924405460325E+000                  4.2338930932103116E+000                  7.1799999999999997E-001                  2.6800000000000002E-001                  1.4000000000000012E-002                  8.1741741726494581E+000                  4.5654029697668811E+004                  1.7135354483084782E+004                  6.1431586334437716E-001                  2.5344711941586529E-001                  1.2013685210325691E+010                  1.3905823835762436E+000                  3.6026308378385791E-001                  2.9233971664250622E+000                  4.8808013096474847E+006                  1.5431729803789349E-028                  1.5431729803789349E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1863632287740522E+000                  2.2843519620157647E+005                  0.0000000000000000E+000                  2.0203998702244250E-001                  6.5775963593315231E-006                  6.5775963593315231E-006                  0.0000000000000000E+000                  1.2144730315094923E-005 
